brier_score_delta,competition,fold,log_loss_delta,match_date,match_id,model_a,model_b,pair,ranked_probability_score_delta
0.0012325589772526069,FIFA World Cup,world_cup_2022,-0.06411715994978495,2022-12-01,international_results_csv-27247d6b90ecb388da92,dixon_coles,elo,dixon_coles_minus_elo,0.011475109778403991
0.045448675561764906,UEFA Euro,euro_2024,0.09847732390789155,2024-06-29,international_results_csv-2827401cd7c0cbf3b964,dixon_coles,elo,dixon_coles_minus_elo,0.011418224554163081
-0.11905361818984342,Copa América,copa_america_2024,-0.16470001083418112,2024-06-22,international_results_csv-289f7040a7fe85079367,dixon_coles,elo,dixon_coles_minus_elo,-0.05839749001973435
-0.0717338694184464,Copa América,copa_america_2024,-0.12082975303549176,2024-07-06,international_results_csv-28d8e0b020f13d8fa6ec,dixon_coles,elo,dixon_coles_minus_elo,-0.03308242469546605
0.19480501708272274,FIFA World Cup,world_cup_2022,0.2663789218564121,2022-11-26,international_results_csv-298391a54cc47ab0d485,dixon_coles,elo,dixon_coles_minus_elo,0.07758231953472056
0.09016171983183718,FIFA World Cup,world_cup_2022,0.12819617083580992,2022-11-21,international_results_csv-2bba41828f4e577b6277,dixon_coles,elo,dixon_coles_minus_elo,0.030060754343293306
0.17036925926624097,FIFA World Cup,world_cup_2018,0.2288313747206463,2018-07-15,international_results_csv-2df80065485235a27c37,dixon_coles,elo,dixon_coles_minus_elo,0.06364366908959719
-0.039563607887019514,Copa América,copa_america_2024,-0.06678475841250076,2024-06-23,international_results_csv-309ada293c57c2d80d6c,dixon_coles,elo,dixon_coles_minus_elo,-0.021108800298546004
0.19747597396235317,FIFA World Cup,world_cup_2022,0.2700446986689615,2022-11-27,international_results_csv-30ed4182efd761210802,dixon_coles,elo,dixon_coles_minus_elo,0.08698824350573775
0.20402219569228386,UEFA Euro,euro_2024,0.2838956406350176,2024-06-29,international_results_csv-333cb5e5a3ea47ecedc7,dixon_coles,elo,dixon_coles_minus_elo,0.09292591411579058
-0.23112776620307918,FIFA World Cup,world_cup_2018,-0.3050590498588428,2018-06-17,international_results_csv-33da39b79b9b27736b6f,dixon_coles,elo,dixon_coles_minus_elo,-0.13181028295346575
0.05053129076267371,Copa América,copa_america_2024,0.09717780267895551,2024-07-09,international_results_csv-346aebd88aafddb08f57,dixon_coles,elo,dixon_coles_minus_elo,0.0166885720198973
0.01384650629803047,UEFA Euro,euro_2024,0.015317610004890014,2024-06-22,international_results_csv-34c2e4049c0ad5037d57,dixon_coles,elo,dixon_coles_minus_elo,0.00010884340481042559
0.13390640615929816,FIFA World Cup,world_cup_2022,0.19013000252597756,2022-12-02,international_results_csv-35717f8071b5f4211215,dixon_coles,elo,dixon_coles_minus_elo,0.05618610290942583
0.008846847658434576,FIFA World Cup,world_cup_2022,0.026513758078475558,2022-11-28,international_results_csv-35896ed19631ca5a0b21,dixon_coles,elo,dixon_coles_minus_elo,-0.01406597344044358
-0.21448608933063285,UEFA Euro,euro_2024,-0.36956144654439704,2024-06-25,international_results_csv-35c4816ffbbfa1cddaee,dixon_coles,elo,dixon_coles_minus_elo,-0.05017212513025507
-0.04423796066601393,FIFA World Cup,world_cup_2022,-0.029897105974896032,2022-12-17,international_results_csv-35c6633f76d276ba2e53,dixon_coles,elo,dixon_coles_minus_elo,-0.04176829706258256
-0.05980645661130901,FIFA World Cup,world_cup_2018,-0.1813522419153386,2018-06-15,international_results_csv-36afee440f9a514e91ce,dixon_coles,elo,dixon_coles_minus_elo,0.002920959618770702
0.2767659751578544,Copa América,copa_america_2024,0.4157498605405009,2024-07-02,international_results_csv-375c5266c31284ecab1b,dixon_coles,elo,dixon_coles_minus_elo,0.11312891291521085
-0.07423033057172113,UEFA Euro,euro_2024,-0.05835797703359891,2024-06-26,international_results_csv-37b4552ad95a2a573ddc,dixon_coles,elo,dixon_coles_minus_elo,-0.042353479730435684
-0.018510245269507397,UEFA Euro,euro_2024,-0.046935488381002255,2024-06-22,international_results_csv-394a96637e654dc19cce,dixon_coles,elo,dixon_coles_minus_elo,-0.0009364586781135942
0.30058563867908655,FIFA World Cup,world_cup_2018,0.4180656375798325,2018-06-15,international_results_csv-3a3f96c0a49521e3fc84,dixon_coles,elo,dixon_coles_minus_elo,0.1061760389972286
-0.10358923731901876,FIFA World Cup,world_cup_2022,-0.125064667969788,2022-11-21,international_results_csv-3cb529d3b76aa52f433f,dixon_coles,elo,dixon_coles_minus_elo,-0.07372393535160332
-0.0730133854039503,FIFA World Cup,world_cup_2022,-0.05171640088128182,2022-11-27,international_results_csv-3d80035efd18e54e8f66,dixon_coles,elo,dixon_coles_minus_elo,-0.050238945645087796
-0.02436359209142469,FIFA World Cup,world_cup_2022,0.5081095535299962,2022-12-02,international_results_csv-3dbdd6db150f012fe6ac,dixon_coles,elo,dixon_coles_minus_elo,-0.018288297407426213
-0.1096665921443355,UEFA Euro,euro_2024,-0.15449157977949612,2024-07-02,international_results_csv-3e4906bb3d0a6c9878ef,dixon_coles,elo,dixon_coles_minus_elo,-0.05980349680269614
-0.03506617205669249,UEFA Euro,euro_2024,-0.09907628165724458,2024-06-20,international_results_csv-412816b6da7660a82823,dixon_coles,elo,dixon_coles_minus_elo,0.001115159026312762
0.2764055965664299,UEFA Euro,euro_2024,0.3709379648417419,2024-07-14,international_results_csv-425042cdb61725c4ce1d,dixon_coles,elo,dixon_coles_minus_elo,0.12397275989283923
0.06844182243222974,FIFA World Cup,world_cup_2022,0.11231730045131139,2022-11-23,international_results_csv-42770c114dfcbdab344a,dixon_coles,elo,dixon_coles_minus_elo,0.02649150085870694
0.0827735518333485,Copa América,copa_america_2024,0.10861498199253561,2024-07-14,international_results_csv-42887385aa7147490c72,dixon_coles,elo,dixon_coles_minus_elo,0.024282474347967375
-0.16488902443303682,UEFA Euro,euro_2024,-0.22388680670380579,2024-07-05,international_results_csv-42fe435cac357dd1e008,dixon_coles,elo,dixon_coles_minus_elo,-0.07231888864032096
0.034887901172301186,FIFA World Cup,world_cup_2018,0.058688264298387444,2018-06-27,international_results_csv-43e7d573120c11c89643,dixon_coles,elo,dixon_coles_minus_elo,0.008629566681467731
-0.10168956155095343,UEFA Euro,euro_2024,-0.17417846979529883,2024-06-24,international_results_csv-45b545616685abb8f8a6,dixon_coles,elo,dixon_coles_minus_elo,-0.016944201816697146
-0.43836375224882784,FIFA World Cup,world_cup_2022,-0.5745396862250859,2022-11-20,international_results_csv-466216ee9a5e2c3fc300,dixon_coles,elo,dixon_coles_minus_elo,-0.22022629835375893
0.02231296203345623,FIFA World Cup,world_cup_2022,0.042578858486918114,2022-11-26,international_results_csv-472f71ee4301875a403b,dixon_coles,elo,dixon_coles_minus_elo,-0.0071009374038815964
-0.1722212251759132,FIFA World Cup,world_cup_2022,-0.3239001862293178,2022-11-25,international_results_csv-48eb64712c77094c0faf,dixon_coles,elo,dixon_coles_minus_elo,-0.02650148998892146
0.07969373277117403,UEFA Euro,euro_2024,0.10865860187198628,2024-07-09,international_results_csv-4932c88aa7fd2f79f650,dixon_coles,elo,dixon_coles_minus_elo,0.03411358829935579
-0.18355834275416222,UEFA Euro,euro_2024,-0.23892646512763716,2024-07-10,international_results_csv-4ab1e50f59e6f2bae34b,dixon_coles,elo,dixon_coles_minus_elo,-0.09716478078361832
-0.09198300904708795,UEFA Euro,euro_2024,-0.12091020698107846,2024-06-15,international_results_csv-4f1d5472bcd4fd8cfe55,dixon_coles,elo,dixon_coles_minus_elo,-0.0478287208348146
0.008937599526648965,UEFA Euro,euro_2024,0.017345851032186332,2024-06-21,international_results_csv-4fa4c3967ebed6758154,dixon_coles,elo,dixon_coles_minus_elo,-0.007871529063234184
-0.12730437064974207,Copa América,copa_america_2024,-0.18188256588578455,2024-06-26,international_results_csv-50a81cdbee8b6179cac8,dixon_coles,elo,dixon_coles_minus_elo,-0.0637135865910854
0.05737960593369418,UEFA Euro,euro_2024,0.08438470721452479,2024-07-02,international_results_csv-51ad039cd8b4efa28464,dixon_coles,elo,dixon_coles_minus_elo,0.01793884982266363
-0.4398709868726003,FIFA World Cup,world_cup_2018,-0.5917259192814814,2018-06-27,international_results_csv-535d71d52b980784bdda,dixon_coles,elo,dixon_coles_minus_elo,-0.24533306673513594
0.046254107772073616,FIFA World Cup,world_cup_2018,0.06231726893265965,2018-06-15,international_results_csv-53af7e4b5d01c3836fc7,dixon_coles,elo,dixon_coles_minus_elo,0.004501959372457481
-0.05134789677440765,FIFA World Cup,world_cup_2022,-0.19575354591773864,2022-11-24,international_results_csv-54a80e3db86efdc713b1,dixon_coles,elo,dixon_coles_minus_elo,0.008745998609404004
-0.4724544761974028,UEFA Euro,euro_2024,-0.7413559735936899,2024-06-25,international_results_csv-55e899b80c818dc9399e,dixon_coles,elo,dixon_coles_minus_elo,-0.1399141459899904
0.026287563265983027,Copa América,copa_america_2024,0.037356152379406704,2024-07-01,international_results_csv-5b17e087e7fd65aed5d5,dixon_coles,elo,dixon_coles_minus_elo,0.008574196277149115
0.12952671766109575,UEFA Euro,euro_2024,0.18299976749571628,2024-06-17,international_results_csv-5bc5ac0d77a465d6843f,dixon_coles,elo,dixon_coles_minus_elo,0.05016941526406318
0.07245266155808797,FIFA World Cup,world_cup_2022,0.09894529053437051,2022-11-22,international_results_csv-5c8b78d320eff170410d,dixon_coles,elo,dixon_coles_minus_elo,0.023203372041666365
0.10459787199779003,UEFA Euro,euro_2024,0.1421550068803883,2024-06-21,international_results_csv-5cee46756bbaba3f4a9c,dixon_coles,elo,dixon_coles_minus_elo,0.04301397148537103
0.019807069970477376,FIFA World Cup,world_cup_2018,0.028627252894968924,2018-06-20,international_results_csv-5effeef45349fc2c37ee,dixon_coles,elo,dixon_coles_minus_elo,0.003994771307054362
-0.011711023878327648,FIFA World Cup,world_cup_2022,-0.027734486427034244,2022-11-24,international_results_csv-5fc599a3b72c6e236a25,dixon_coles,elo,dixon_coles_minus_elo,-0.009014188351219057
-0.14161581379712884,Copa América,copa_america_2024,-0.23419838737317344,2024-06-21,international_results_csv-60590b0bc0dc565d18cc,dixon_coles,elo,dixon_coles_minus_elo,-0.024346280488394392
0.06443891900517187,UEFA Euro,euro_2024,0.1388808414672508,2024-06-24,international_results_csv-615209ed8d6c11d8fe43,dixon_coles,elo,dixon_coles_minus_elo,0.02137033641116144
0.07289285441420212,FIFA World Cup,world_cup_2022,0.12119179885020548,2022-11-29,international_results_csv-63ba0233243234273d1d,dixon_coles,elo,dixon_coles_minus_elo,0.008394733539463628
-0.16419754001632514,Copa América,copa_america_2024,-0.20469289401338142,2024-06-22,international_results_csv-6413dd39c541f6647695,dixon_coles,elo,dixon_coles_minus_elo,-0.10349190573659284
0.04630756115195872,UEFA Euro,euro_2024,0.05999076058934005,2024-06-18,international_results_csv-64bd65869cd26e5055db,dixon_coles,elo,dixon_coles_minus_elo,0.022899216170347375
-0.10218446885137727,FIFA World Cup,world_cup_2018,-0.1297633426650282,2018-06-28,international_results_csv-673171d8c4a4f215e7eb,dixon_coles,elo,dixon_coles_minus_elo,-0.07467764387189516
-0.15623453890072314,FIFA World Cup,world_cup_2022,-0.201083263506867,2022-12-06,international_results_csv-679c244d7721a5fc2646,dixon_coles,elo,dixon_coles_minus_elo,-0.08659163741694262
-0.04657116524666549,FIFA World Cup,world_cup_2018,-0.057921389564486225,2018-06-24,international_results_csv-6806da97e0f8aa306b0e,dixon_coles,elo,dixon_coles_minus_elo,-0.03535387126605591
-0.03296997752681055,FIFA World Cup,world_cup_2018,-0.05123208090964759,2018-06-26,international_results_csv-6d22081c7606fab3a9fe,dixon_coles,elo,dixon_coles_minus_elo,-0.024406965153007623
-0.059439112552123974,UEFA Euro,euro_2024,-0.09275719432902574,2024-06-21,international_results_csv-6e6c455b52aecb25bee5,dixon_coles,elo,dixon_coles_minus_elo,-0.012654241823875922
-0.14844575720416975,FIFA World Cup,world_cup_2022,-0.05917999910851046,2022-11-22,international_results_csv-6fdf96ce42ea51cec9a2,dixon_coles,elo,dixon_coles_minus_elo,-0.08691475241282542
-0.040545079008699914,FIFA World Cup,world_cup_2022,-0.0671864929891483,2022-11-23,international_results_csv-709042582351ff39048d,dixon_coles,elo,dixon_coles_minus_elo,-0.029181559255479002
0.3218759105524533,FIFA World Cup,world_cup_2018,0.4388792922399141,2018-06-20,international_results_csv-7220b26f091bb1713172,dixon_coles,elo,dixon_coles_minus_elo,0.12572714349006825
-0.16420036450730302,FIFA World Cup,world_cup_2022,-0.2442593833929998,2022-11-27,international_results_csv-7230e2c38e1cf0aa1bb2,dixon_coles,elo,dixon_coles_minus_elo,-0.04213668208398952
0.13786929495294398,FIFA World Cup,world_cup_2022,0.18583025676746578,2022-11-25,international_results_csv-72cd74710980a6aed7db,dixon_coles,elo,dixon_coles_minus_elo,0.03502125246596294
-0.07055284360331207,FIFA World Cup,world_cup_2022,-0.13511790122822112,2022-12-05,international_results_csv-73073bf324a9e07483a7,dixon_coles,elo,dixon_coles_minus_elo,-0.03415256270440524
-0.15935145082861923,UEFA Euro,euro_2024,-0.1838611068927476,2024-06-17,international_results_csv-74af73ebd43cebf41349,dixon_coles,elo,dixon_coles_minus_elo,-0.1014360667559785
0.13370660868315598,UEFA Euro,euro_2024,0.18124512983719587,2024-06-26,international_results_csv-76d609de336e8c47ce51,dixon_coles,elo,dixon_coles_minus_elo,0.06710645499844914
0.00796468183655874,FIFA World Cup,world_cup_2022,0.1114056026983663,2022-11-27,international_results_csv-772cfcf8fffe31988653,dixon_coles,elo,dixon_coles_minus_elo,-0.019276442914166858
0.0016031559220250902,FIFA World Cup,world_cup_2018,-0.004480864235311577,2018-06-18,international_results_csv-77c327471d01e00248ee,dixon_coles,elo,dixon_coles_minus_elo,-0.018644284974458622
-0.033150204538811234,UEFA Euro,euro_2024,-0.03711617875107498,2024-06-23,international_results_csv-7a3a25ceedcb6ec379e8,dixon_coles,elo,dixon_coles_minus_elo,-0.028094383678148094
0.04363930239036434,UEFA Euro,euro_2024,0.058235006284420354,2024-06-20,international_results_csv-7bb00acc7cb75e5d3fd2,dixon_coles,elo,dixon_coles_minus_elo,0.013257447478402379
-0.19919027282596247,FIFA World Cup,world_cup_2018,-0.41543821284685367,2018-06-17,international_results_csv-7bead77ef0e1296b0283,dixon_coles,elo,dixon_coles_minus_elo,-0.03741465881363673
0.05530927883119349,UEFA Euro,euro_2024,0.08210669156944178,2024-06-18,international_results_csv-7e8d07244f9800a0e7f7,dixon_coles,elo,dixon_coles_minus_elo,0.021278306740460946
-0.006043342652691477,FIFA World Cup,world_cup_2022,-0.01891828437439691,2022-11-28,international_results_csv-7ee6e6bd07c61e97a834,dixon_coles,elo,dixon_coles_minus_elo,-0.00824617781429187
0.21839938939396142,FIFA World Cup,world_cup_2018,0.3501992843200751,2018-07-11,international_results_csv-7f6d0baefe5e4585cc80,dixon_coles,elo,dixon_coles_minus_elo,0.0811744209368982
0.0714672356620909,FIFA World Cup,world_cup_2022,0.0968623395066085,2022-11-23,international_results_csv-85b306be7f875d48a960,dixon_coles,elo,dixon_coles_minus_elo,0.028513389185126498
0.03850479954167374,FIFA World Cup,world_cup_2022,0.11751217847063611,2022-11-29,international_results_csv-86e9a2fa6ecc8fd65bad,dixon_coles,elo,dixon_coles_minus_elo,0.00027820135554329495
-0.2971922742170353,FIFA World Cup,world_cup_2018,-0.46954400581790456,2018-06-26,international_results_csv-88c4020dfd8f41f0372c,dixon_coles,elo,dixon_coles_minus_elo,-0.06618769478584913
0.11494146408163147,FIFA World Cup,world_cup_2022,0.1574231223988355,2022-11-29,international_results_csv-8ee0379aa2a963eb3558,dixon_coles,elo,dixon_coles_minus_elo,0.03413799086964163
0.05104812444087986,UEFA Euro,euro_2024,0.06969186303367264,2024-06-16,international_results_csv-8f9ece726a78cd47bec5,dixon_coles,elo,dixon_coles_minus_elo,0.01708181451691572
-0.008156006244008529,FIFA World Cup,world_cup_2018,-0.0003088083862370361,2018-07-07,international_results_csv-8fc851994cffb600ee8e,dixon_coles,elo,dixon_coles_minus_elo,-0.02851776268636086
-0.4513635202884122,UEFA Euro,euro_2024,-0.7125991313246756,2024-06-19,international_results_csv-8fd8c14dd0cbc763278d,dixon_coles,elo,dixon_coles_minus_elo,-0.12406344205838471
-0.13959079179571066,UEFA Euro,euro_2024,-0.24048086354527087,2024-06-26,international_results_csv-907df97a123fa51e2aa5,dixon_coles,elo,dixon_coles_minus_elo,-0.021891122307133776
0.12463002876046937,Copa América,copa_america_2024,0.18335958611152048,2024-06-24,international_results_csv-90b913a78e6db81750cf,dixon_coles,elo,dixon_coles_minus_elo,0.04023765478079108
-0.030128261023950983,UEFA Euro,euro_2024,-0.04946095579897064,2024-06-22,international_results_csv-917e94482d304004e95f,dixon_coles,elo,dixon_coles_minus_elo,-0.015213128304609705
-0.1771783370701903,FIFA World Cup,world_cup_2018,-0.2431154963213778,2018-06-14,international_results_csv-9211415def4a2a518ae5,dixon_coles,elo,dixon_coles_minus_elo,-0.08052834064389224
-0.014363977686732227,FIFA World Cup,world_cup_2018,-0.025654969200486155,2018-06-18,international_results_csv-926cd3d892bf57860297,dixon_coles,elo,dixon_coles_minus_elo,-0.01256214402559993
-0.033292081690061814,FIFA World Cup,world_cup_2018,-0.032524083304218854,2018-07-06,international_results_csv-949d0947c96b819ca878,dixon_coles,elo,dixon_coles_minus_elo,-0.028736921593717046
-0.2519089753069116,UEFA Euro,euro_2024,-0.3749977420756616,2024-06-20,international_results_csv-94f0a2eadb71e4c7cf8b,dixon_coles,elo,dixon_coles_minus_elo,-0.058747355469518786
-0.18994254711075975,FIFA World Cup,world_cup_2022,-0.2937796281538836,2022-11-25,international_results_csv-9abe840e02d1f5251cd0,dixon_coles,elo,dixon_coles_minus_elo,-0.044983030084083775
0.02549375181423691,FIFA World Cup,world_cup_2018,0.03582715510726553,2018-06-23,international_results_csv-9de7492b83a49078ffc6,dixon_coles,elo,dixon_coles_minus_elo,-0.0009557162736607283
-0.14968146640500668,FIFA World Cup,world_cup_2018,-0.2811192422305182,2018-06-24,international_results_csv-a2fc1a4244d90c0c330f,dixon_coles,elo,dixon_coles_minus_elo,-0.02196836841024538
0.17050471886034885,UEFA Euro,euro_2024,0.2694285652973108,2024-06-15,international_results_csv-a32e3412f868dc2973fe,dixon_coles,elo,dixon_coles_minus_elo,0.060614484205579675
-0.0706491386174376,Copa América,copa_america_2024,-0.07700412664287581,2024-06-26,international_results_csv-a34dd70bd3878672430b,dixon_coles,elo,dixon_coles_minus_elo,-0.048087116500491245
-0.029253162393684196,FIFA World Cup,world_cup_2022,-0.04454630799580328,2022-12-04,international_results_csv-a4541c399fbb00659c3b,dixon_coles,elo,dixon_coles_minus_elo,-0.026284940190490533
0.24851096463733802,FIFA World Cup,world_cup_2018,0.3996976946334416,2018-06-25,international_results_csv-a4ad52584a6b0ca1e9ef,dixon_coles,elo,dixon_coles_minus_elo,0.11000665963111234
-0.005717151350370875,FIFA World Cup,world_cup_2018,0.008146429107998676,2018-06-28,international_results_csv-a5522d7c007e5f722a3a,dixon_coles,elo,dixon_coles_minus_elo,-0.027155968316226686
-0.02081258518492657,FIFA World Cup,world_cup_2018,0.006501757855331691,2018-07-03,international_results_csv-a70c2997fd3870579b26,dixon_coles,elo,dixon_coles_minus_elo,-0.03389607299889852
0.07077071025618142,FIFA World Cup,world_cup_2018,0.11792109761643321,2018-06-28,international_results_csv-a8e86526d67c35f1355f,dixon_coles,elo,dixon_coles_minus_elo,0.01962336936978798
-0.004582024277606678,Copa América,copa_america_2024,0.004072063535178194,2024-07-10,international_results_csv-a90e8651082210abd4ae,dixon_coles,elo,dixon_coles_minus_elo,-0.01623314519001856
-0.42309503076127,FIFA World Cup,world_cup_2018,-0.6836587997286945,2018-06-25,international_results_csv-aa701ce5d92317f620df,dixon_coles,elo,dixon_coles_minus_elo,-0.10856605252791965
-0.07033595353900102,FIFA World Cup,world_cup_2018,-0.09896802847945407,2018-06-16,international_results_csv-ad7447caa6303f5f6c01,dixon_coles,elo,dixon_coles_minus_elo,-0.03840227096098829
0.010276960865064577,FIFA World Cup,world_cup_2022,0.012542425936185653,2022-11-30,international_results_csv-aed43639a932a8d679d9,dixon_coles,elo,dixon_coles_minus_elo,-0.0020377948740819274
0.012754266764300762,FIFA World Cup,world_cup_2018,0.017235158731270267,2018-06-22,international_results_csv-b0081ac08a471b778e35,dixon_coles,elo,dixon_coles_minus_elo,0.000568772071268004
-0.05428344218210246,Copa América,copa_america_2024,-0.087025241147485,2024-06-29,international_results_csv-b05d7666237e5f555fa9,dixon_coles,elo,dixon_coles_minus_elo,-0.010853701319529896
0.07660782134116428,FIFA World Cup,world_cup_2018,0.12397250383145553,2018-06-19,international_results_csv-b19e93760c27e10672da,dixon_coles,elo,dixon_coles_minus_elo,0.020406282760983108
0.015746617137468277,Copa América,copa_america_2024,0.056687881684422514,2024-06-27,international_results_csv-b24f74e0627f4f161344,dixon_coles,elo,dixon_coles_minus_elo,0.00681895716802583
0.04107410037801873,FIFA World Cup,world_cup_2022,0.08453892665043006,2022-12-10,international_results_csv-b35074520e7ee28c8baf,dixon_coles,elo,dixon_coles_minus_elo,0.002112259545744677
-0.36110747958674383,FIFA World Cup,world_cup_2018,-0.473683978398902,2018-06-16,international_results_csv-b3b504dc8f5a615011a8,dixon_coles,elo,dixon_coles_minus_elo,-0.21513130933577945
0.22615864867776672,FIFA World Cup,world_cup_2018,0.31355245174910773,2018-06-23,international_results_csv-b6bd59352f17b1237c95,dixon_coles,elo,dixon_coles_minus_elo,0.09279900730480797
0.036489204455110585,FIFA World Cup,world_cup_2022,0.04915441758186001,2022-11-26,international_results_csv-b6d4165dd6f52d3da850,dixon_coles,elo,dixon_coles_minus_elo,0.006787716278099473
0.24714223725118967,FIFA World Cup,world_cup_2018,0.3403900497579756,2018-06-30,international_results_csv-b982aaf023e38ad7fc0b,dixon_coles,elo,dixon_coles_minus_elo,0.11044023654349228
0.16717734386212624,FIFA World Cup,world_cup_2018,0.3607000470596906,2018-06-19,international_results_csv-bae62f2d66dd7275cb0b,dixon_coles,elo,dixon_coles_minus_elo,0.07416240138369301
0.00452102582618262,Copa América,copa_america_2024,0.0027561812142830044,2024-06-28,international_results_csv-bc285e992f98e3abae2e,dixon_coles,elo,dixon_coles_minus_elo,-0.0015117671206175132
0.0395820017376754,FIFA World Cup,world_cup_2022,0.060907099707599444,2022-11-24,international_results_csv-bde63dc1d6dfa511872d,dixon_coles,elo,dixon_coles_minus_elo,0.009087801595747062
0.11707532711093604,FIFA World Cup,world_cup_2018,0.15952217100260707,2018-06-26,international_results_csv-c1799009628103a8554b,dixon_coles,elo,dixon_coles_minus_elo,0.04219919880325168
-0.32044244717924475,FIFA World Cup,world_cup_2018,-0.407555140621252,2018-06-17,international_results_csv-c28b97b118f8bc501322,dixon_coles,elo,dixon_coles_minus_elo,-0.17580879273875585
0.05674618423255497,Copa América,copa_america_2024,0.12212269217800589,2024-06-27,international_results_csv-c2aa1d09d239a0d7b57c,dixon_coles,elo,dixon_coles_minus_elo,0.019813286698069636
-0.3126990092590798,FIFA World Cup,world_cup_2018,-0.4700201259747532,2018-06-27,international_results_csv-c39087354641bba83f4b,dixon_coles,elo,dixon_coles_minus_elo,-0.0733001498392711
0.16850449496281583,FIFA World Cup,world_cup_2022,0.29521679748563034,2022-11-30,international_results_csv-c40011fdeae18f4c1407,dixon_coles,elo,dixon_coles_minus_elo,0.07068262613748566
0.054329551937600355,Copa América,copa_america_2024,0.11461741895042987,2024-06-23,international_results_csv-c49039c4fa2756d70931,dixon_coles,elo,dixon_coles_minus_elo,0.02050331130741688
-0.31587696504422236,FIFA World Cup,world_cup_2022,-0.42093128503461297,2022-11-25,international_results_csv-c8b1e1a89845dc945a1a,dixon_coles,elo,dixon_coles_minus_elo,-0.16713134858588882
-0.026064869086999787,FIFA World Cup,world_cup_2018,-0.023331852468778114,2018-07-10,international_results_csv-c9a36471e1e33828b6ae,dixon_coles,elo,dixon_coles_minus_elo,-0.02122057486967674
0.1287784359317477,UEFA Euro,euro_2024,0.18302237271822458,2024-06-16,international_results_csv-cb152b0aac6751a183de,dixon_coles,elo,dixon_coles_minus_elo,0.05239118518606581
-0.03885156465143569,Copa América,copa_america_2024,-0.09204461814382303,2024-07-02,international_results_csv-cb32c51c5cbd5650cdb4,dixon_coles,elo,dixon_coles_minus_elo,-0.0019304585598082236
-0.3679295560974931,FIFA World Cup,world_cup_2022,-0.5048778563004623,2022-11-28,international_results_csv-ce2db3329e96906526b5,dixon_coles,elo,dixon_coles_minus_elo,-0.21551376964217328
0.23875598045934265,UEFA Euro,euro_2024,0.31914377552914364,2024-07-01,international_results_csv-d007886c9cd08939c43c,dixon_coles,elo,dixon_coles_minus_elo,0.10798971557137607
-0.14163768268573662,UEFA Euro,euro_2024,-0.11581276243162653,2024-06-23,international_results_csv-d0c7eb3a9724a7bafc90,dixon_coles,elo,dixon_coles_minus_elo,-0.053018641480538115
0.024807589798210156,FIFA World Cup,world_cup_2022,0.03496833905713409,2022-12-03,international_results_csv-d15c85d894a88d116e61,dixon_coles,elo,dixon_coles_minus_elo,0.004016996295661553
0.27694880932939814,FIFA World Cup,world_cup_2018,0.5337912867993646,2018-07-06,international_results_csv-d18a68e830f98cdd94ca,dixon_coles,elo,dixon_coles_minus_elo,0.1362665202037081
0.11064116247243244,FIFA World Cup,world_cup_2022,0.1527003557710268,2022-12-03,international_results_csv-d3542a07b8d05cecfa66,dixon_coles,elo,dixon_coles_minus_elo,0.04070337033717572
-0.11127748445152186,FIFA World Cup,world_cup_2018,-0.2366199461998133,2018-06-21,international_results_csv-d3e4d3cd69e66fc203fe,dixon_coles,elo,dixon_coles_minus_elo,-0.011828586050413425
-0.07088853015941199,Copa América,copa_america_2024,-0.13147222347702048,2024-06-30,international_results_csv-d41f137a93d1d79dc3d6,dixon_coles,elo,dixon_coles_minus_elo,-0.010194550244674805
0.12099660328462997,FIFA World Cup,world_cup_2018,0.1646826072034212,2018-06-21,international_results_csv-d56866c78600bab449b9,dixon_coles,elo,dixon_coles_minus_elo,0.04114162905262736
-0.11904911553122643,FIFA World Cup,world_cup_2018,-0.1334163702672746,2018-06-22,international_results_csv-d760b014c52ff0a5ade0,dixon_coles,elo,dixon_coles_minus_elo,-0.0742316180590562
0.023814902425426984,Copa América,copa_america_2024,0.030749615658754947,2024-06-28,international_results_csv-d79bcd0cfb786e1ca100,dixon_coles,elo,dixon_coles_minus_elo,0.002641102751402759
0.13406181367151182,FIFA World Cup,world_cup_2018,0.17934124764848136,2018-06-19,international_results_csv-d7d629d2c690a370b173,dixon_coles,elo,dixon_coles_minus_elo,0.05517876621682502
-0.049049989421018486,UEFA Euro,euro_2024,-0.07059049551852375,2024-07-06,international_results_csv-d8828b9f2335866424b4,dixon_coles,elo,dixon_coles_minus_elo,-0.021708103305062024
-0.07735949340677528,UEFA Euro,euro_2024,-0.1400972396147666,2024-06-19,international_results_csv-da8d7c1cede850151b72,dixon_coles,elo,dixon_coles_minus_elo,-0.013010369826892826
0.07974458392548235,UEFA Euro,euro_2024,0.1233192216550304,2024-06-19,international_results_csv-df474f82905353106a15,dixon_coles,elo,dixon_coles_minus_elo,0.0345274992330438
0.16875197085704285,FIFA World Cup,world_cup_2022,0.4076164161160425,2022-12-02,international_results_csv-e346ab3a4e1d26deaffc,dixon_coles,elo,dixon_coles_minus_elo,0.07387561748058152
-0.01238852976106053,Copa América,copa_america_2024,-0.02019852220156859,2024-06-30,international_results_csv-e47ce2fa2a2f33f96a1f,dixon_coles,elo,dixon_coles_minus_elo,-0.017726429615544076
-0.07582010175803178,FIFA World Cup,world_cup_2018,-0.04876518157508003,2018-06-21,international_results_csv-e47d1363922e08412ee3,dixon_coles,elo,dixon_coles_minus_elo,-0.055832371535458336
