accuracy,brier_score,calibration_error,competition_weight_profile,fold,home_advantage,inactivity_regression,k_base,log_loss,margin_of_victory,matches,method,ranked_probability_score
0.5833333333333334,0.5789475231950121,0.10841270331329529,compressed,world_cup_2018,75.0,off,15.0,0.9702211529874578,modest,60,ordinal_logistic,0.22262604768983862
0.559322033898305,0.5922734841777856,0.05685934103275375,compressed,world_cup_2022,75.0,off,15.0,1.004997223399915,modest,59,ordinal_logistic,0.22711103079394848
0.5416666666666666,0.61615930301724,0.1555135389642175,compressed,euro_2024,75.0,off,15.0,1.0357446520174636,modest,48,ordinal_logistic,0.20058931560010174
0.6785714285714286,0.4496630104557883,0.11193042654008518,compressed,copa_america_2024,75.0,off,15.0,0.7884140586580293,modest,28,ordinal_logistic,0.15598651229583643
0.5833333333333334,0.5779459112080473,0.08306627421147052,compressed,world_cup_2018,75.0,off,15.0,0.9675654971079627,modest,60,multinomial_logistic,0.22247758872858442
0.559322033898305,0.5942755581230685,0.07389493178767725,compressed,world_cup_2022,75.0,off,15.0,1.0220852062536327,modest,59,multinomial_logistic,0.22755886097384662
0.5416666666666666,0.6140309631833681,0.14449657942750574,compressed,euro_2024,75.0,off,15.0,1.036732232095028,modest,48,multinomial_logistic,0.20023737835307834
0.6785714285714286,0.4519598913737816,0.11786908202111512,compressed,copa_america_2024,75.0,off,15.0,0.792153778437623,modest,28,multinomial_logistic,0.15601761787257676
0.5833333333333334,0.576867797943809,0.10189399389778553,compressed,world_cup_2018,75.0,two_years_10pct,15.0,0.9654905237790928,modest,60,elo_simple,0.221657942185023
0.559322033898305,0.59449887894748,0.07796754224076857,compressed,world_cup_2022,75.0,two_years_10pct,15.0,1.0124187450483706,modest,59,elo_simple,0.2252832029360646
0.5625,0.6038450416308875,0.11445876123440697,compressed,euro_2024,75.0,two_years_10pct,15.0,1.0171804866026222,modest,48,elo_simple,0.19640122987641898
0.7142857142857143,0.4812248538692559,0.14634837347895602,compressed,copa_america_2024,75.0,two_years_10pct,15.0,0.8384778677947418,modest,28,elo_simple,0.1661970238277218
0.5833333333333334,0.5793916084753007,0.10845552877911056,compressed,world_cup_2018,75.0,two_years_10pct,15.0,0.9708501990753804,modest,60,ordinal_logistic,0.22283684392384984
0.559322033898305,0.5928411711882218,0.0616161794318709,compressed,world_cup_2022,75.0,two_years_10pct,15.0,1.0057287395809655,modest,59,ordinal_logistic,0.22735417038346148
0.5416666666666666,0.6164220049715615,0.1556028382320295,compressed,euro_2024,75.0,two_years_10pct,15.0,1.0362416681179096,modest,48,ordinal_logistic,0.20067604286420684
0.6785714285714286,0.4504182242897056,0.11008464278784319,compressed,copa_america_2024,75.0,two_years_10pct,15.0,0.78929088448482,modest,28,ordinal_logistic,0.15634191215872573
0.5833333333333334,0.5784652077505946,0.08456572779582323,compressed,world_cup_2018,75.0,two_years_10pct,15.0,0.9683343309117299,modest,60,multinomial_logistic,0.22271513150948316
0.559322033898305,0.5948451449912844,0.07967221367504901,compressed,world_cup_2022,75.0,two_years_10pct,15.0,1.0226971213862865,modest,59,multinomial_logistic,0.22781793118998844
0.5416666666666666,0.6143358667367517,0.1447646577472468,compressed,euro_2024,75.0,two_years_10pct,15.0,1.0373672839558312,modest,48,multinomial_logistic,0.20033502057522512
0.6785714285714286,0.4526911312983482,0.11799820739375973,compressed,copa_america_2024,75.0,two_years_10pct,15.0,0.7930821159567224,modest,28,multinomial_logistic,0.15636827659399435
0.5166666666666667,0.5782102077956222,0.10183794146767815,default,world_cup_2018,50.0,off,20.0,0.9688244161633108,off,60,elo_simple,0.2223291471109297
0.5084745762711864,0.6191528847567195,0.08607545826103757,default,world_cup_2022,50.0,off,20.0,1.0551555515905522,off,59,elo_simple,0.23761020584068426
0.5208333333333334,0.6072479770428177,0.10772391519661038,default,euro_2024,50.0,off,20.0,1.020925213726081,off,48,elo_simple,0.1981026975823842
0.6785714285714286,0.453675054687862,0.12203778028174979,default,copa_america_2024,50.0,off,20.0,0.8004537055281575,off,28,elo_simple,0.1524221242370249
0.5333333333333333,0.5805524187127992,0.09083072221992951,default,world_cup_2018,50.0,off,20.0,0.9708450290905197,off,60,ordinal_logistic,0.22419173021610478
0.4915254237288136,0.6250686723080568,0.0894728925609871,default,world_cup_2022,50.0,off,20.0,1.0481347079779306,off,59,ordinal_logistic,0.24348452604894752
0.5,0.616314963207376,0.12587223605612882,default,euro_2024,50.0,off,20.0,1.0339133409681451,off,48,ordinal_logistic,0.2013845691347237
0.6428571428571429,0.4266593587335287,0.12365372479558423,default,copa_america_2024,50.0,off,20.0,0.757126467705345,off,28,ordinal_logistic,0.1456881345606203
0.5666666666666667,0.5801414466221713,0.0946945007014433,default,world_cup_2018,50.0,off,20.0,0.9702255487022797,off,60,multinomial_logistic,0.2241065513729712
0.4745762711864407,0.6283883012682413,0.09779246872916396,default,world_cup_2022,50.0,off,20.0,1.0666701920537862,off,59,multinomial_logistic,0.24465589764598986
0.5,0.6160873311666258,0.12835370236308452,default,euro_2024,50.0,off,20.0,1.0347200400047623,off,48,multinomial_logistic,0.2013281439867586
0.6785714285714286,0.42851473274181445,0.14062121997650281,default,copa_america_2024,50.0,off,20.0,0.7602746176870488,off,28,multinomial_logistic,0.14542803514664351
0.5166666666666667,0.5787502443982616,0.10189992229410776,default,world_cup_2018,50.0,two_years_10pct,20.0,0.9695625651206414,off,60,elo_simple,0.2225991654122493
0.5084745762711864,0.619653818225632,0.0805377521479194,default,world_cup_2022,50.0,two_years_10pct,20.0,1.0555087378096235,off,59,elo_simple,0.23786067257514062
0.5208333333333334,0.6072255411871976,0.10171666992519103,default,euro_2024,50.0,two_years_10pct,20.0,1.0208997134407818,off,48,elo_simple,0.19809147965457408
0.6785714285714286,0.45423675064438684,0.12194855970120733,default,copa_america_2024,50.0,two_years_10pct,20.0,0.8013023586493002,off,28,elo_simple,0.15270297221528728
0.5333333333333333,0.5812065996525402,0.08963109019095168,default,world_cup_2018,50.0,two_years_10pct,20.0,0.9713432321337596,off,60,ordinal_logistic,0.2247064968141625
0.4745762711864407,0.6256615088560874,0.0840968336897816,default,world_cup_2022,50.0,two_years_10pct,20.0,1.0488859581946801,off,59,ordinal_logistic,0.24375883392920553
0.5,0.6166903624754432,0.1319489205500863,default,euro_2024,50.0,two_years_10pct,20.0,1.0346101417391258,off,48,ordinal_logistic,0.20147516000277413
0.6428571428571429,0.42720283368930945,0.12361179125662174,default,copa_america_2024,50.0,two_years_10pct,20.0,0.7578615717196017,off,28,ordinal_logistic,0.14593058143666962
0.5666666666666667,0.5807351896974181,0.09489782863283291,default,world_cup_2018,50.0,two_years_10pct,20.0,0.9710665614690578,off,60,multinomial_logistic,0.22438231087050778
0.4745762711864407,0.6290156662671389,0.09763636485357874,default,world_cup_2022,50.0,two_years_10pct,20.0,1.0673353575259932,off,59,multinomial_logistic,0.24495153906155037
0.5,0.6163717472330482,0.12960862798307607,default,euro_2024,50.0,two_years_10pct,20.0,1.0352604145259876,off,48,multinomial_logistic,0.20142045533072964
0.6785714285714286,0.4291137795953846,0.14060822742334722,default,copa_america_2024,50.0,two_years_10pct,20.0,0.7611086926144582,off,28,multinomial_logistic,0.1457150121472246
0.55,0.5720077158798176,0.09594941047513994,default,world_cup_2018,50.0,off,20.0,0.9607733550852591,modest,60,elo_simple,0.21922790115302732
0.5084745762711864,0.6209225706058911,0.09212938122870767,default,world_cup_2022,50.0,off,20.0,1.0626489275181203,modest,59,elo_simple,0.23849504876527022
0.5208333333333334,0.6054958523287475,0.09766198320395009,default,euro_2024,50.0,off,20.0,1.0190531095840447,modest,48,elo_simple,0.197226635225349
0.6785714285714286,0.4486111816113523,0.12616707727887147,default,copa_america_2024,50.0,off,20.0,0.7915095681466372,modest,28,elo_simple,0.14989018769877002
0.5666666666666667,0.5742366137566838,0.08926521343346576,default,world_cup_2018,50.0,off,20.0,0.962049483931861,modest,60,ordinal_logistic,0.22116051159647285
0.4915254237288136,0.6264073370253026,0.07328032529745653,default,world_cup_2022,50.0,off,20.0,1.0488641391928804,modest,59,ordinal_logistic,0.24407868334614813
0.5,0.6145411725789208,0.12170965013615154,default,euro_2024,50.0,off,20.0,1.0306000733066993,modest,48,ordinal_logistic,0.20064763428976848
0.6428571428571429,0.42763271697766486,0.12111227267056164,default,copa_america_2024,50.0,off,20.0,0.7594542702968144,modest,28,ordinal_logistic,0.1458209044356881
0.5666666666666667,0.573227360160675,0.09194193194509469,default,world_cup_2018,50.0,off,20.0,0.9604520911961494,modest,60,multinomial_logistic,0.22084992892194127
0.4915254237288136,0.6300676881138939,0.08309732641586541,default,world_cup_2022,50.0,off,20.0,1.0676466778051579,modest,59,multinomial_logistic,0.24538193407266137
0.5,0.6142333898487163,0.1180905038476493,default,euro_2024,50.0,off,20.0,1.0312035560103336,modest,48,multinomial_logistic,0.20059442127177496
0.6785714285714286,0.4292375377777769,0.10427162839091819,default,copa_america_2024,50.0,off,20.0,0.7618495635134909,modest,28,multinomial_logistic,0.1454844104644233
0.55,0.5726242796050021,0.09605994360766912,default,world_cup_2018,50.0,two_years_10pct,20.0,0.9616056341159035,modest,60,elo_simple,0.21953618301561958
0.5254237288135594,0.6216005446749316,0.08749799547462196,default,world_cup_2022,50.0,two_years_10pct,20.0,1.0631272903766142,modest,59,elo_simple,0.2388340357997904
0.5208333333333334,0.6054566713465953,0.09762744749110507,default,euro_2024,50.0,two_years_10pct,20.0,1.0189925705907075,modest,48,elo_simple,0.19720704473427286
0.6785714285714286,0.44920314681010937,0.12636843313886625,default,copa_america_2024,50.0,two_years_10pct,20.0,0.7924472572931648,modest,28,elo_simple,0.1501861702981486
0.5666666666666667,0.5749043056694293,0.09215390020375709,default,world_cup_2018,50.0,two_years_10pct,20.0,0.962996251865056,modest,60,ordinal_logistic,0.22146804275779167
0.4915254237288136,0.6272372126496497,0.07856357961155726,default,world_cup_2022,50.0,two_years_10pct,20.0,1.0498443382247,modest,59,ordinal_logistic,0.24447917535259162
0.5,0.6149522642944621,0.1222914704202737,default,euro_2024,50.0,two_years_10pct,20.0,1.0313849106513502,modest,48,ordinal_logistic,0.20073697590967335
0.6785714285714286,0.4280676697453694,0.12255848999472226,default,copa_america_2024,50.0,two_years_10pct,20.0,0.7599783789990101,modest,28,ordinal_logistic,0.14602528879122278
0.5666666666666667,0.5738978434887013,0.0920948273883709,default,world_cup_2018,50.0,two_years_10pct,20.0,0.9613807337109396,modest,60,multinomial_logistic,0.22117390157256142
0.4915254237288136,0.6309583427214392,0.09121225319678894,default,world_cup_2022,50.0,two_years_10pct,20.0,1.0689091695713613,modest,59,multinomial_logistic,0.24578826507550675
0.5,0.6145200698895478,0.11694354341868259,default,euro_2024,50.0,two_years_10pct,20.0,1.031750985411018,modest,48,multinomial_logistic,0.2006806571694484
0.6785714285714286,0.42975280807137517,0.1204374501299475,default,copa_america_2024,50.0,two_years_10pct,20.0,0.762577950150976,modest,28,multinomial_logistic,0.14572656463863662
0.5833333333333334,0.5755365435232621,0.11403062494061567,compressed,world_cup_2018,50.0,off,20.0,0.9641115571590633,off,60,elo_simple,0.22099231497474967
0.559322033898305,0.5969804375777401,0.07482006798620433,compressed,world_cup_2022,50.0,off,20.0,1.017660932229404,off,59,elo_simple,0.22652398225119463
0.5416666666666666,0.6078849002099159,0.09292146816660901,compressed,euro_2024,50.0,off,20.0,1.0229471716920615,off,48,elo_simple,0.1984211591659332
0.6785714285714286,0.47258447807428333,0.12477847494729837,compressed,copa_america_2024,50.0,off,20.0,0.826411343333079,off,28,elo_simple,0.16187683593023547
0.5833333333333334,0.5765313909225643,0.08645408829210788,compressed,world_cup_2018,50.0,off,20.0,0.9663647065939043,off,60,ordinal_logistic,0.22164058063298453
0.5423728813559322,0.5988004227562805,0.06826598650329078,compressed,world_cup_2022,50.0,off,20.0,1.0158897904131778,off,59,ordinal_logistic,0.23041747410422475
0.5416666666666666,0.6172669504030288,0.14177888495880947,compressed,euro_2024,50.0,off,20.0,1.0371464803924237,off,48,ordinal_logistic,0.20162340764146228
0.6785714285714286,0.4418343946027697,0.10514245094009476,compressed,copa_america_2024,50.0,off,20.0,0.7766330643747985,off,28,ordinal_logistic,0.15256030715995178
0.5833333333333334,0.5757249203876278,0.09662822396245323,compressed,world_cup_2018,50.0,off,20.0,0.9645494696992345,off,60,multinomial_logistic,0.22144282282257122
0.5423728813559322,0.6007787941888739,0.09045062866415447,compressed,world_cup_2022,50.0,off,20.0,1.0339461103116157,off,59,multinomial_logistic,0.23088474817849972
0.5416666666666666,0.6160479365945416,0.13061581488743312,compressed,euro_2024,50.0,off,20.0,1.0387148289323462,off,48,multinomial_logistic,0.20139862279858747
0.6785714285714286,0.44405995658766056,0.13165785324554144,compressed,copa_america_2024,50.0,off,20.0,0.7804119561748217,off,28,multinomial_logistic,0.15257310261511256
0.5833333333333334,0.5758859355527955,0.11411200681773369,compressed,world_cup_2018,50.0,two_years_10pct,20.0,0.9645940826208831,off,60,elo_simple,0.22116701098951624
0.5423728813559322,0.5972826157975436,0.07481365577838216,compressed,world_cup_2022,50.0,two_years_10pct,20.0,1.0178187702208197,off,59,elo_simple,0.2266750713610965
0.5416666666666666,0.6078731020877027,0.09289291013784952,compressed,euro_2024,50.0,two_years_10pct,20.0,1.022930638604102,off,48,elo_simple,0.19841526010482666
0.6785714285714286,0.4731160910118537,0.11878794219148403,compressed,copa_america_2024,50.0,two_years_10pct,20.0,0.8271639792943685,off,28,elo_simple,0.1621426423990207
0.5833333333333334,0.5769301504954663,0.08725371243997843,compressed,world_cup_2018,50.0,two_years_10pct,20.0,0.9669343006745035,off,60,ordinal_logistic,0.2218262103607985
0.5423728813559322,0.599202150786349,0.07318140993302015,compressed,world_cup_2022,50.0,two_years_10pct,20.0,1.0162873571984872,off,59,ordinal_logistic,0.23059144851013977
0.5416666666666666,0.6175116146171901,0.14183730744577414,compressed,euro_2024,50.0,two_years_10pct,20.0,1.037630785257546,off,48,ordinal_logistic,0.20169896744680718
0.6785714285714286,0.4424025297373597,0.10523088452822497,compressed,copa_america_2024,50.0,two_years_10pct,20.0,0.7772746345469362,off,28,ordinal_logistic,0.15282045529346594
0.5833333333333334,0.5760419271680817,0.09819075310310192,compressed,world_cup_2018,50.0,two_years_10pct,20.0,0.9650378786631286,off,60,multinomial_logistic,0.2215813200362937
0.5423728813559322,0.6011352325658567,0.09017028925366148,compressed,world_cup_2022,50.0,two_years_10pct,20.0,1.0342215254476397,off,59,multinomial_logistic,0.2310386018926017
0.5416666666666666,0.6163199652013375,0.13079260719930622,compressed,euro_2024,50.0,two_years_10pct,20.0,1.0392730498991478,off,48,multinomial_logistic,0.20148701770046404
0.6785714285714286,0.44464431198169346,0.141334746996898,compressed,copa_america_2024,50.0,two_years_10pct,20.0,0.7811566134100482,off,28,multinomial_logistic,0.1528482319894772
0.5833333333333334,0.5699546130896805,0.13293110187164814,compressed,world_cup_2018,50.0,off,20.0,0.9566790200164207,modest,60,elo_simple,0.2182013497579587
0.559322033898305,0.5983850003698966,0.06836369587815024,compressed,world_cup_2022,50.0,off,20.0,1.0237450536838346,modest,59,elo_simple,0.22722626364727283
0.5416666666666666,0.6054338879368494,0.0999448242717701,compressed,euro_2024,50.0,off,20.0,1.0198809310227164,modest,48,elo_simple,0.1971956530293999
0.6785714285714286,0.46773873758247236,0.10985941198602435,compressed,copa_america_2024,50.0,off,20.0,0.818388781758203,modest,28,elo_simple,0.15945396568432998
0.5833333333333334,0.5704474454187258,0.10298436281000627,compressed,world_cup_2018,50.0,off,20.0,0.9577978534931647,modest,60,ordinal_logistic,0.21879312694366818
0.559322033898305,0.6020831734656665,0.07179791185329018,compressed,world_cup_2022,50.0,off,20.0,1.019243752807535,modest,59,ordinal_logistic,0.23201759692225407
0.5416666666666666,0.6147994828920907,0.13295615520147874,compressed,euro_2024,50.0,off,20.0,1.0321358383956158,modest,48,ordinal_logistic,0.20054676353995218
0.6785714285714286,0.4424612810990655,0.10709009138306785,compressed,copa_america_2024,50.0,off,20.0,0.7790367546733273,modest,28,ordinal_logistic,0.15254757145376716
0.6,0.5692759424384981,0.0889917282704847,compressed,world_cup_2018,50.0,off,20.0,0.9554567163231646,modest,60,multinomial_logistic,0.218439251752906
0.559322033898305,0.6045424853453089,0.07787981144836996,compressed,world_cup_2022,50.0,off,20.0,1.0379715286697078,modest,59,multinomial_logistic,0.23270472355218638
0.5416666666666666,0.613578331589462,0.12519497511980085,compressed,euro_2024,50.0,off,20.0,1.033486572778992,modest,48,multinomial_logistic,0.2003447337587292
0.6785714285714286,0.4444275643528925,0.1280242174207584,compressed,copa_america_2024,50.0,off,20.0,0.7819556504414302,modest,28,multinomial_logistic,0.15246354251563848
0.5833333333333334,0.5703728735334305,0.13303781904397532,compressed,world_cup_2018,50.0,two_years_10pct,20.0,0.957252406565751,modest,60,elo_simple,0.21841047997983373
0.559322033898305,0.5988361692186047,0.06854280255763727,compressed,world_cup_2022,50.0,two_years_10pct,20.0,1.024013011853442,modest,59,elo_simple,0.22745184807162697
0.5416666666666666,0.6054120741498088,0.0999289562699952,compressed,euro_2024,50.0,two_years_10pct,20.0,1.0198404442048163,modest,48,elo_simple,0.1971847461358797
0.6785714285714286,0.4684040022478248,0.1048329176098119,compressed,copa_america_2024,50.0,two_years_10pct,20.0,0.8193469884912614,modest,28,elo_simple,0.15978659801700626
0.5833333333333334,0.5708275507391589,0.1028380957021432,compressed,world_cup_2018,50.0,two_years_10pct,20.0,0.9583191849010839,modest,60,ordinal_logistic,0.21899288163848185
0.559322033898305,0.6027523408073537,0.07416129351045218,compressed,world_cup_2022,50.0,two_years_10pct,20.0,1.0200411497804545,modest,59,ordinal_logistic,0.23231195760550352
0.5416666666666666,0.6149977835842729,0.13428485251806455,compressed,euro_2024,50.0,two_years_10pct,20.0,1.0324938010863725,modest,48,ordinal_logistic,0.20062251440946433
0.6785714285714286,0.4430988944277379,0.10698197728310534,compressed,copa_america_2024,50.0,two_years_10pct,20.0,0.7797426177614344,modest,28,ordinal_logistic,0.1528593427891227
0.6,0.5698726341474403,0.09372816997385953,compressed,world_cup_2018,50.0,two_years_10pct,20.0,0.956345550175252,modest,60,multinomial_logistic,0.21870395552334154
0.559322033898305,0.6051880318526386,0.08577050889472355,compressed,world_cup_2022,50.0,two_years_10pct,20.0,1.0387993047386184,modest,59,multinomial_logistic,0.23298817725155466
0.5416666666666666,0.6138883872819286,0.12749882382108702,compressed,euro_2024,50.0,two_years_10pct,20.0,1.034112477049841,modest,48,multinomial_logistic,0.20044053902939737
0.6785714285714286,0.4450657456159025,0.13103689081366482,compressed,copa_america_2024,50.0,two_years_10pct,20.0,0.7827412094816284,modest,28,multinomial_logistic,0.15277664651371148
0.5333333333333333,0.5788625652211054,0.0938795934327889,default,world_cup_2018,75.0,off,20.0,0.9698260223080041,off,60,elo_simple,0.22265532582367129
0.4745762711864407,0.6205209378174689,0.07911705599537981,default,world_cup_2022,75.0,off,20.0,1.058113928957241,off,59,elo_simple,0.238294232371059
0.5208333333333334,0.6070203699730162,0.09669110085153598,default,euro_2024,75.0,off,20.0,1.0206739658726187,off,48,elo_simple,0.19798889404748343
0.6785714285714286,0.45515855607574435,0.12197142318322411,default,copa_america_2024,75.0,off,20.0,0.8024736351860565,off,28,elo_simple,0.153163874930966
0.5333333333333333,0.5822028048667938,0.08389585562664827,default,world_cup_2018,75.0,off,20.0,0.9732305054723648,off,60,ordinal_logistic,0.2249651912940803
0.4745762711864407,0.6243301654924437,0.09088381171417455,default,world_cup_2022,75.0,off,20.0,1.047797734216245,off,59,ordinal_logistic,0.24304200520556654
0.5,0.6164913014169655,0.1215027858631419,default,euro_2024,75.0,off,20.0,1.0347972572237891,off,48,ordinal_logistic,0.20136339323236385
0.6428571428571429,0.4259468484630783,0.13560232139692965,default,copa_america_2024,75.0,off,20.0,0.7558156765369571,off,28,ordinal_logistic,0.14524591752245117
0.55,0.5818077774135999,0.08930386328590084,default,world_cup_2018,75.0,off,20.0,0.9725281284050311,off,60,multinomial_logistic,0.22493814984906432
0.4745762711864407,0.6274745334552511,0.1040058928059296,default,world_cup_2022,75.0,off,20.0,1.0659708072837468,off,59,multinomial_logistic,0.2441627101237835
0.5,0.6159405292195562,0.11376971996831065,default,euro_2024,75.0,off,20.0,1.0353528924726916,off,48,multinomial_logistic,0.2012231338341485
0.6785714285714286,0.42777516698251955,0.14036941613965195,default,copa_america_2024,75.0,off,20.0,0.7587226559501989,off,28,multinomial_logistic,0.14497932720720524
0.5333333333333333,0.5794019748051026,0.09953317787865386,default,world_cup_2018,75.0,two_years_10pct,20.0,0.9705646114459586,off,60,elo_simple,0.22292503061566973
0.4915254237288136,0.6210289526539287,0.08482616201651211,default,world_cup_2022,75.0,two_years_10pct,20.0,1.0584659454319554,off,59,elo_simple,0.23854823978928894
0.5208333333333334,0.607004302453142,0.09667003693742475,default,euro_2024,75.0,two_years_10pct,20.0,1.0206568233463587,off,48,elo_simple,0.19798086028754622
0.6785714285714286,0.4557259923000524,0.12188124307546062,default,copa_america_2024,75.0,two_years_10pct,20.0,0.8033217520268687,off,28,elo_simple,0.15344759304312
0.5333333333333333,0.5827592041766592,0.08606003493029267,default,world_cup_2018,75.0,two_years_10pct,20.0,0.9739891580249485,off,60,ordinal_logistic,0.22523690582043931
0.4745762711864407,0.6249398104378032,0.08728502709218378,default,world_cup_2022,75.0,two_years_10pct,20.0,1.0485621270942143,off,59,ordinal_logistic,0.2433261477213492
0.5,0.6166361420322334,0.12173098893660854,default,euro_2024,75.0,two_years_10pct,20.0,1.0350847834615455,off,48,ordinal_logistic,0.20142670052200448
0.6785714285714286,0.42651167915955773,0.13556744956588626,default,copa_america_2024,75.0,two_years_10pct,20.0,0.7565493056608957,off,28,ordinal_logistic,0.14551583460480216
0.55,0.5824855695568643,0.08506821674086411,default,world_cup_2018,75.0,two_years_10pct,20.0,0.9734670815235764,off,60,multinomial_logistic,0.2252662717063547
0.4745762711864407,0.6280858218173219,0.09777934915793396,default,world_cup_2022,75.0,two_years_10pct,20.0,1.0666443558128849,off,59,multinomial_logistic,0.24444946068000245
0.5,0.6162345525908629,0.11919120411774209,default,euro_2024,75.0,two_years_10pct,20.0,1.0358961891120213,off,48,multinomial_logistic,0.20131514414385357
0.6785714285714286,0.4283480391293618,0.14036935269309292,default,copa_america_2024,75.0,two_years_10pct,20.0,0.7594944760709765,off,28,multinomial_logistic,0.14526031673153192
0.5666666666666667,0.5730765122604878,0.08753248585377478,default,world_cup_2018,75.0,off,20.0,0.9623551454379418,modest,60,elo_simple,0.2197622993433624
0.5084745762711864,0.6221976881828456,0.08400147968359704,default,world_cup_2022,75.0,off,20.0,1.0654987615663598,modest,59,elo_simple,0.2391326075537475
0.5208333333333334,0.6053441011636641,0.10368480283730298,default,euro_2024,75.0,off,20.0,1.0190803698222435,modest,48,elo_simple,0.19715075964280734
0.6785714285714286,0.45034978868497705,0.12584854202570028,default,copa_america_2024,75.0,off,20.0,0.7939416492603046,modest,28,elo_simple,0.15075949123558235
0.5666666666666667,0.5759170956477213,0.08883452219943422,default,world_cup_2018,75.0,off,20.0,0.9643659360464788,modest,60,ordinal_logistic,0.2219932061122283
0.4915254237288136,0.6256886590344661,0.08009907627211856,default,world_cup_2022,75.0,off,20.0,1.04838596365529,modest,59,ordinal_logistic,0.24365815571680885
0.5,0.6145463749273222,0.10714324834435823,default,euro_2024,75.0,off,20.0,1.0311411220544453,modest,48,ordinal_logistic,0.20059404497498626
0.6785714285714286,0.42714923199208277,0.11143563757445944,default,copa_america_2024,75.0,off,20.0,0.7584126373950154,modest,28,ordinal_logistic,0.14551191574866787
0.5666666666666667,0.5752243496823816,0.09074526526927501,default,world_cup_2018,75.0,off,20.0,0.9632852688602956,modest,60,multinomial_logistic,0.22180653106872908
0.4915254237288136,0.6292559970469221,0.07264816989983716,default,world_cup_2022,75.0,off,20.0,1.067074560814167,modest,59,multinomial_logistic,0.24494961184609662
0.5,0.6141156941468168,0.11907558234496934,default,euro_2024,75.0,off,20.0,1.0318819063786517,modest,48,multinomial_logistic,0.20050593662440921
0.6785714285714286,0.4287042662524266,0.10399887844384947,default,copa_america_2024,75.0,off,20.0,0.7605278888876967,modest,28,multinomial_logistic,0.14514552972451042
0.5666666666666667,0.5736914742514059,0.08758528978734985,default,world_cup_2018,75.0,two_years_10pct,20.0,0.9631857624108732,modest,60,elo_simple,0.22006978033882138
0.4915254237288136,0.622883667223445,0.08364556973727345,default,world_cup_2022,75.0,two_years_10pct,20.0,1.0659788691545355,modest,59,elo_simple,0.23947559707404703
0.5208333333333334,0.6053119295558308,0.10642849417613269,default,euro_2024,75.0,two_years_10pct,20.0,1.0190295956006696,modest,48,elo_simple,0.19713467383889063
0.6785714285714286,0.45094942866261045,0.1260455742909311,default,copa_america_2024,75.0,two_years_10pct,20.0,0.7948792516591084,modest,28,elo_simple,0.15105931122439903
0.5666666666666667,0.5765894488815537,0.08129700290092841,default,world_cup_2018,75.0,two_years_10pct,20.0,0.9653115277495253,modest,60,ordinal_logistic,0.22231095009032567
0.4915254237288136,0.6265281183499906,0.08014469455206506,default,world_cup_2022,75.0,two_years_10pct,20.0,1.0495134727482514,modest,59,ordinal_logistic,0.244044548095262
0.5,0.6148514111421208,0.10764620378538643,default,euro_2024,75.0,two_years_10pct,20.0,1.0317669554868314,modest,48,ordinal_logistic,0.2006692741131357
0.6785714285714286,0.42752693132925806,0.12708900317956004,default,copa_america_2024,75.0,two_years_10pct,20.0,0.7588512736194769,modest,28,ordinal_logistic,0.14568637751296373
0.5666666666666667,0.5757799673504846,0.08528747490417939,default,world_cup_2018,75.0,two_years_10pct,20.0,0.9640938794413312,modest,60,multinomial_logistic,0.22206595286530467
0.4915254237288136,0.6301555955936695,0.07949388957466706,default,world_cup_2022,75.0,two_years_10pct,20.0,1.0681546803473532,modest,59,multinomial_logistic,0.2453767650152684
0.5,0.6143524649887947,0.12143668965282428,default,euro_2024,75.0,two_years_10pct,20.0,1.0323831603571259,modest,48,multinomial_logistic,0.20057543495205366
0.6785714285714286,0.42915697777662976,0.11042083467427664,default,copa_america_2024,75.0,two_years_10pct,20.0,0.7611616488321301,modest,28,multinomial_logistic,0.1453486630087017
0.5833333333333334,0.576733274831976,0.1171566159319087,compressed,world_cup_2018,75.0,off,20.0,0.9658890669355583,off,60,elo_simple,0.22159068062910647
0.5423728813559322,0.5987821576621299,0.07793830114826174,compressed,world_cup_2022,75.0,off,20.0,1.0207385564100315,off,59,elo_simple,0.22742484229338958
0.5416666666666666,0.6074190511849392,0.08812492516486185,compressed,euro_2024,75.0,off,20.0,1.022328200183688,off,48,elo_simple,0.19818823465344484
0.6785714285714286,0.474317737625101,0.12144886276204479,compressed,copa_america_2024,75.0,off,20.0,0.828880389247101,off,28,elo_simple,0.16274346570564435
0.6,0.5794026493589783,0.08140423810220337,compressed,world_cup_2018,75.0,off,20.0,0.9706712150396988,off,60,ordinal_logistic,0.22299183951917576
0.559322033898305,0.5983865383290297,0.06680383803579971,compressed,world_cup_2022,75.0,off,20.0,1.0155995417118897,off,59,ordinal_logistic,0.2301608502300697
0.5416666666666666,0.6169965886643353,0.14992684931728598,compressed,euro_2024,75.0,off,20.0,1.0375298329477725,off,48,ordinal_logistic,0.20150719614962379
0.6785714285714286,0.4406411655389359,0.10730982871472422,compressed,copa_america_2024,75.0,off,20.0,0.7746368090040139,off,28,ordinal_logistic,0.15187825845889003
0.6,0.5784420312164404,0.0933170417962768,compressed,world_cup_2018,75.0,off,20.0,0.9685453383485297,off,60,multinomial_logistic,0.22280727239529818
0.5423728813559322,0.6002413362615633,0.0821908350304233,compressed,world_cup_2022,75.0,off,20.0,1.0336772544453623,off,59,multinomial_logistic,0.23058737220846057
