ablation_a,brier_score_delta,competition,fold,log_loss_delta,match_date,match_id,model_a,model_b,pair,ranked_probability_score_delta
lgbm_contextual,-0.0238795661,FIFA World Cup,world_cup_2018,-0.0293706232,2018-06-16,international_results_csv-f1d739e65b655a691b61,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,-0.0043906843
lgbm_contextual,0.0170553843,FIFA World Cup,world_cup_2018,0.0239039502,2018-06-18,international_results_csv-f215c79ae29f188711bf,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,0.0106366267
lgbm_contextual,-0.1049917647,FIFA World Cup,world_cup_2018,-0.1588971797,2018-07-02,international_results_csv-f37260854c9f5c04ed7b,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,-0.0382630954
lgbm_contextual,0.1288650580,FIFA World Cup,world_cup_2018,0.1471978555,2018-06-28,international_results_csv-f4b51b57c166fb06bfec,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,0.0751881129
lgbm_contextual,-0.0140943732,FIFA World Cup,world_cup_2018,-0.0233462576,2018-06-23,international_results_csv-f59235bb290bc59d94d8,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,-0.0094064172
lgbm_contextual,0.4689684539,UEFA Euro,euro_2024,1.0387436443,2024-06-26,international_results_csv-f5f11a88f78aa295e0f8,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,0.1055202239
lgbm_contextual,0.0780651174,Copa América,copa_america_2024,0.1010490437,2024-06-25,international_results_csv-f610cfaeb74e2edae166,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,0.0484239743
lgbm_contextual,0.0181550888,UEFA Euro,euro_2024,0.0207717185,2024-06-25,international_results_csv-f7f5df8d85a2631577aa,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,0.0050002803
lgbm_contextual,-0.0735333694,FIFA World Cup,world_cup_2018,-0.2062618006,2018-06-16,international_results_csv-fa6505dfe75f6bf8b2f8,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,-0.0042123231
lgbm_contextual,0.2637122518,FIFA World Cup,world_cup_2022,0.3365653590,2022-11-21,international_results_csv-fd78c781f2ad2ca2aea6,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_contextual_minus_poisson_goal_v1::poisson_official,0.0681279293
lgbm_stack,-0.1706869138,FIFA World Cup,world_cup_2022,-0.2709816785,2022-12-01,international_results_csv-00a27f9ad5aa23730c88,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,-0.0578714445
lgbm_stack,-0.0196481923,UEFA Euro,euro_2024,-0.0374191720,2024-06-14,international_results_csv-00ca9eb2da1f93dafa93,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,-0.0103755312
lgbm_stack,-0.0463229572,UEFA Euro,euro_2024,-0.0680819397,2024-06-30,international_results_csv-01d853487e40e06b0dd6,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,-0.0164509902
lgbm_stack,-0.0922995440,Copa América,copa_america_2024,-0.1523403592,2024-06-25,international_results_csv-053c6c578ca7842cf4aa,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,-0.0301267067
lgbm_stack,-0.0712983641,FIFA World Cup,world_cup_2022,-0.0922988977,2022-11-30,international_results_csv-05bce2d6de741ae77f75,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,-0.0237841589
lgbm_stack,0.3590208943,FIFA World Cup,world_cup_2022,0.6363091692,2022-11-30,international_results_csv-064a18ffdf283cf53f0d,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,0.2012732226
lgbm_stack,-0.0662538452,FIFA World Cup,world_cup_2018,-0.1059128293,2018-07-02,international_results_csv-06e35fd48600c0af0762,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,-0.0191413488
lgbm_stack,-0.1190394534,Copa América,copa_america_2024,-0.1207753965,2024-06-24,international_results_csv-078d38951aa268590396,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,-0.0472039514
lgbm_stack,0.1544866933,FIFA World Cup,world_cup_2022,0.1662160996,2022-12-01,international_results_csv-083a7495e6b01a59a23e,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,0.0941610890
lgbm_stack,0.0297782098,FIFA World Cup,world_cup_2018,0.0402467788,2018-06-26,international_results_csv-08704102bb3f34a36601,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,0.0174015351
lgbm_stack,0.0062282779,FIFA World Cup,world_cup_2022,0.0053287692,2022-11-26,international_results_csv-0c11873de872f27abde2,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,0.0169092995
lgbm_stack,-0.1198017938,Copa América,copa_america_2024,-0.1601191761,2024-07-01,international_results_csv-0ccde3f3b100ac5784d7,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,-0.0529922409
lgbm_stack,-0.0385788534,Copa América,copa_america_2024,-0.0715206368,2024-06-20,international_results_csv-0da3fdd58b0bcb55a9c3,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,-0.0128295606
lgbm_stack,-0.0303277686,FIFA World Cup,world_cup_2022,-0.1115113959,2022-12-10,international_results_csv-0e7928798157c7c63e46,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,-0.0037892370
lgbm_stack,-0.1216615135,FIFA World Cup,world_cup_2022,-0.1745542468,2022-12-04,international_results_csv-0f95621134a4fb0d6bf9,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,-0.0452258017
lgbm_stack,0.1191030265,UEFA Euro,euro_2024,0.3216695540,2024-06-17,international_results_csv-0fa1a1ae832ba71ee709,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,0.0591796630
lgbm_stack,0.0196149027,UEFA Euro,euro_2024,0.0388743116,2024-06-30,international_results_csv-11619d81a979cc5fe28d,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,0.0077063039
lgbm_stack,0.0124797414,FIFA World Cup,world_cup_2022,0.0197154123,2022-12-01,international_results_csv-11e2bd3b4a7ef125ac5f,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,0.0124862345
lgbm_stack,0.2744576103,FIFA World Cup,world_cup_2022,0.4966887220,2022-11-23,international_results_csv-1252b10377cebb51c211,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,0.0505942845
lgbm_stack,-0.0539924648,FIFA World Cup,world_cup_2022,-0.0828612168,2022-12-13,international_results_csv-12c013cde27369d2c962,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,-0.0182056562
lgbm_stack,-0.0980423144,FIFA World Cup,world_cup_2018,-0.1387310687,2018-06-24,international_results_csv-14b18a7085e0239d664b,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,-0.0323448566
lgbm_stack,-0.0738935617,FIFA World Cup,world_cup_2022,-0.1174249862,2022-12-02,international_results_csv-161dcc18bad0fded5fb3,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,-0.0270352310
lgbm_stack,-0.0833769248,FIFA World Cup,world_cup_2018,-0.2041194099,2018-06-30,international_results_csv-18df55c3b1141842f275,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,-0.0103731238
lgbm_stack,0.1151058172,FIFA World Cup,world_cup_2022,0.2291044938,2022-11-22,international_results_csv-18fbcaa0c3182f0c0566,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,0.0170120494
lgbm_stack,-0.0338420928,FIFA World Cup,world_cup_2022,-0.0526478838,2022-11-29,international_results_csv-196eb4a0f0050406cf68,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,-0.0142830126
lgbm_stack,-0.1669338641,FIFA World Cup,world_cup_2022,-0.2268515915,2022-11-24,international_results_csv-1c49ea36172f315bb21e,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,-0.0639353765
lgbm_stack,0.1930103217,FIFA World Cup,world_cup_2022,0.2637635140,2022-11-22,international_results_csv-1e226147e62452b3ea57,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,0.0496828649
lgbm_stack,0.1388891289,FIFA World Cup,world_cup_2022,0.2507156184,2022-11-28,international_results_csv-22190c2529f0255220ef,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,0.0256840780
lgbm_stack,0.0239741934,FIFA World Cup,world_cup_2018,0.0326219013,2018-06-25,international_results_csv-233980863f63a0dec852,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,0.0099064447
lgbm_stack,-0.0703436498,Copa América,copa_america_2024,-0.1025032724,2024-06-29,international_results_csv-23d53bd9024994449cfa,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,-0.0216156606
lgbm_stack,-0.0751632926,FIFA World Cup,world_cup_2022,-0.1066340374,2022-12-14,international_results_csv-2407444965a7eba16705,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,-0.0123691287
lgbm_stack,0.0593458475,UEFA Euro,euro_2024,0.0510816255,2024-06-25,international_results_csv-24c2c52b47c2ed90ed03,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,0.0392565680
lgbm_stack,0.0067953935,UEFA Euro,euro_2024,-0.0034850652,2024-06-15,international_results_csv-24f86e3c6e66608c5c74,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,0.0186506741
lgbm_stack,0.1480632616,FIFA World Cup,world_cup_2022,0.3459131384,2022-12-01,international_results_csv-27247d6b90ecb388da92,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,0.0211453137
lgbm_stack,-0.0467843436,UEFA Euro,euro_2024,-0.1535138772,2024-06-29,international_results_csv-2827401cd7c0cbf3b964,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,0.0003783423
lgbm_stack,0.0418893969,Copa América,copa_america_2024,0.0591145948,2024-06-22,international_results_csv-289f7040a7fe85079367,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,0.0182629537
lgbm_stack,0.0525319619,Copa América,copa_america_2024,0.0921293793,2024-07-06,international_results_csv-28d8e0b020f13d8fa6ec,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,0.0266153506
lgbm_stack,-0.0023876786,FIFA World Cup,world_cup_2022,-0.0383096906,2022-11-26,international_results_csv-298391a54cc47ab0d485,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,0.0228574805
lgbm_stack,-0.1135921294,FIFA World Cup,world_cup_2022,-0.1667411740,2022-11-21,international_results_csv-2bba41828f4e577b6277,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,-0.0464074040
lgbm_stack,-0.1589316567,FIFA World Cup,world_cup_2018,-0.2417068361,2018-07-15,international_results_csv-2df80065485235a27c37,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,-0.0451622891
lgbm_stack,-0.0085377838,Copa América,copa_america_2024,-0.0115341689,2024-06-23,international_results_csv-309ada293c57c2d80d6c,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,-0.0018295193
lgbm_stack,-0.0797710881,FIFA World Cup,world_cup_2022,-0.1264699269,2022-11-27,international_results_csv-30ed4182efd761210802,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,-0.0266603916
lgbm_stack,-0.0919612220,UEFA Euro,euro_2024,-0.1229339534,2024-06-29,international_results_csv-333cb5e5a3ea47ecedc7,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,-0.0431936772
lgbm_stack,-0.0725047263,FIFA World Cup,world_cup_2018,-0.2141424520,2018-06-17,international_results_csv-33da39b79b9b27736b6f,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,-0.0150074238
lgbm_stack,-0.0417988543,Copa América,copa_america_2024,-0.0785209230,2024-07-09,international_results_csv-346aebd88aafddb08f57,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,-0.0140231215
lgbm_stack,-0.0186048611,UEFA Euro,euro_2024,-0.0279261242,2024-06-22,international_results_csv-34c2e4049c0ad5037d57,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,-0.0067971682
lgbm_stack,-0.1724495465,FIFA World Cup,world_cup_2022,-0.2563829222,2022-12-02,international_results_csv-35717f8071b5f4211215,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,-0.0670845734
lgbm_stack,0.0867784397,FIFA World Cup,world_cup_2022,0.0806827769,2022-11-28,international_results_csv-35896ed19631ca5a0b21,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,0.0668073871
lgbm_stack,0.1335756667,UEFA Euro,euro_2024,0.1886696330,2024-06-25,international_results_csv-35c4816ffbbfa1cddaee,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,0.0357230757
lgbm_stack,0.0923016616,FIFA World Cup,world_cup_2022,0.0669800083,2022-12-17,international_results_csv-35c6633f76d276ba2e53,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,0.0727956868
lgbm_stack,0.3292647734,FIFA World Cup,world_cup_2018,0.7511022011,2018-06-15,international_results_csv-36afee440f9a514e91ce,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,0.0545348436
lgbm_stack,-0.2208779327,Copa América,copa_america_2024,-0.3330985615,2024-07-02,international_results_csv-375c5266c31284ecab1b,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,-0.0967312622
lgbm_stack,-0.1193537177,UEFA Euro,euro_2024,-0.4595871500,2024-06-26,international_results_csv-37b4552ad95a2a573ddc,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,-0.0554713496
lgbm_stack,0.0389363718,UEFA Euro,euro_2024,0.0330296038,2024-06-22,international_results_csv-394a96637e654dc19cce,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,0.0135992360
lgbm_stack,-0.1789334941,FIFA World Cup,world_cup_2018,-0.2517918170,2018-06-15,international_results_csv-3a3f96c0a49521e3fc84,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,-0.0606113542
lgbm_stack,-0.0539772654,FIFA World Cup,world_cup_2022,-0.0735839113,2022-11-21,international_results_csv-3cb529d3b76aa52f433f,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,-0.0037902853
lgbm_stack,0.1276826141,FIFA World Cup,world_cup_2022,0.0955636048,2022-11-27,international_results_csv-3d80035efd18e54e8f66,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,0.0831039023
lgbm_stack,0.1639205072,FIFA World Cup,world_cup_2022,-0.0288579560,2022-12-02,international_results_csv-3dbdd6db150f012fe6ac,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,0.0894939319
lgbm_stack,0.0199124568,UEFA Euro,euro_2024,0.0400420554,2024-07-02,international_results_csv-3e4906bb3d0a6c9878ef,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,0.0069456320
lgbm_stack,0.1114629142,UEFA Euro,euro_2024,0.1994445760,2024-06-20,international_results_csv-412816b6da7660a82823,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,0.0195241635
lgbm_stack,-0.0622769314,UEFA Euro,euro_2024,-0.1078746234,2024-07-14,international_results_csv-425042cdb61725c4ce1d,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,-0.0111840304
lgbm_stack,-0.1739167424,FIFA World Cup,world_cup_2022,-0.2768795464,2022-11-23,international_results_csv-42770c114dfcbdab344a,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,-0.0693626428
lgbm_stack,-0.0798747719,Copa América,copa_america_2024,-0.1192619289,2024-07-14,international_results_csv-42887385aa7147490c72,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,-0.0100501690
lgbm_stack,0.0467531811,UEFA Euro,euro_2024,0.0669414458,2024-07-05,international_results_csv-42fe435cac357dd1e008,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,0.0139844723
lgbm_stack,-0.0216835676,FIFA World Cup,world_cup_2018,-0.0352148741,2018-06-27,international_results_csv-43e7d573120c11c89643,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,-0.0006145306
lgbm_stack,0.2115495085,UEFA Euro,euro_2024,0.3565487592,2024-06-24,international_results_csv-45b545616685abb8f8a6,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,0.0405593457
lgbm_stack,-0.0109406614,FIFA World Cup,world_cup_2022,-0.0145337531,2022-11-20,international_results_csv-466216ee9a5e2c3fc300,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,-0.0064302671
lgbm_stack,-0.0026326388,FIFA World Cup,world_cup_2022,-0.0165460334,2022-11-26,international_results_csv-472f71ee4301875a403b,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,0.0161415276
lgbm_stack,0.1613303124,FIFA World Cup,world_cup_2022,0.3037611153,2022-11-25,international_results_csv-48eb64712c77094c0faf,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,0.0243094324
lgbm_stack,0.1578077834,UEFA Euro,euro_2024,0.1402670592,2024-07-09,international_results_csv-4932c88aa7fd2f79f650,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,0.1022083138
lgbm_stack,0.0220249441,UEFA Euro,euro_2024,0.0116396622,2024-07-10,international_results_csv-4ab1e50f59e6f2bae34b,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,0.0257563228
lgbm_stack,0.0372891689,UEFA Euro,euro_2024,0.0499730745,2024-06-15,international_results_csv-4f1d5472bcd4fd8cfe55,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,0.0172858084
lgbm_stack,-0.0149819694,UEFA Euro,euro_2024,-0.0309015600,2024-06-21,international_results_csv-4fa4c3967ebed6758154,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,0.0095863283
lgbm_stack,-0.0268234112,Copa América,copa_america_2024,-0.0411584705,2024-06-26,international_results_csv-50a81cdbee8b6179cac8,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,-0.0115251147
lgbm_stack,-0.0945292728,UEFA Euro,euro_2024,-0.1489357718,2024-07-02,international_results_csv-51ad039cd8b4efa28464,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,-0.0331113092
lgbm_stack,0.0171527650,FIFA World Cup,world_cup_2018,-0.0087868390,2018-06-27,international_results_csv-535d71d52b980784bdda,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,0.0284654752
lgbm_stack,0.0485871797,FIFA World Cup,world_cup_2018,0.0667671140,2018-06-15,international_results_csv-53af7e4b5d01c3836fc7,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,0.0257198825
lgbm_stack,0.2250043504,FIFA World Cup,world_cup_2022,0.4394136699,2022-11-24,international_results_csv-54a80e3db86efdc713b1,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,0.0415632275
lgbm_stack,0.0557887026,UEFA Euro,euro_2024,0.0294891615,2024-06-25,international_results_csv-55e899b80c818dc9399e,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,0.0229074540
lgbm_stack,-0.2395902334,Copa América,copa_america_2024,-0.3246111642,2024-07-01,international_results_csv-5b17e087e7fd65aed5d5,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,-0.0987548361
lgbm_stack,-0.1447073189,UEFA Euro,euro_2024,-0.2072886091,2024-06-17,international_results_csv-5bc5ac0d77a465d6843f,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,-0.0578044031
lgbm_stack,-0.1570237845,FIFA World Cup,world_cup_2022,-0.2219294536,2022-11-22,international_results_csv-5c8b78d320eff170410d,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,-0.0609127347
lgbm_stack,-0.0731863621,UEFA Euro,euro_2024,-0.1028364559,2024-06-21,international_results_csv-5cee46756bbaba3f4a9c,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,-0.0262669520
lgbm_stack,0.1124379842,FIFA World Cup,world_cup_2018,0.1533617117,2018-06-20,international_results_csv-5effeef45349fc2c37ee,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,0.0368821289
lgbm_stack,-0.0339422764,FIFA World Cup,world_cup_2022,-0.0677932771,2022-11-24,international_results_csv-5fc599a3b72c6e236a25,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,-0.0111306730
lgbm_stack,0.0958721555,Copa América,copa_america_2024,0.1605381163,2024-06-21,international_results_csv-60590b0bc0dc565d18cc,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,0.0154002039
lgbm_stack,-0.0457865348,UEFA Euro,euro_2024,-0.0879236328,2024-06-24,international_results_csv-615209ed8d6c11d8fe43,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,-0.0123874942
lgbm_stack,-0.1150648822,FIFA World Cup,world_cup_2022,-0.1719354516,2022-11-29,international_results_csv-63ba0233243234273d1d,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,-0.0305688547
lgbm_stack,0.0323767740,Copa América,copa_america_2024,0.0060161968,2024-06-22,international_results_csv-6413dd39c541f6647695,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,0.0346180604
lgbm_stack,0.0924868151,UEFA Euro,euro_2024,0.1289127179,2024-06-18,international_results_csv-64bd65869cd26e5055db,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,0.0318140772
lgbm_stack,0.0748075496,FIFA World Cup,world_cup_2018,0.1012683989,2018-06-28,international_results_csv-673171d8c4a4f215e7eb,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,0.0549578692
lgbm_stack,-0.0142784550,FIFA World Cup,world_cup_2022,-0.0233629532,2022-12-06,international_results_csv-679c244d7721a5fc2646,contextual_lgbm_v1,poisson_goal_v1,contextual_lgbm_v1::lgbm_stack_minus_poisson_goal_v1::poisson_official,0.0096030853
