ablation,feature,fold,importance,importance_type,model_name
lgbm_contextual,elo_difference_pre,copa_america_2024,0.0874477775,permutation_log_loss_delta,contextual_lgbm_v1
lgbm_contextual,neutral,copa_america_2024,-0.0022861398,permutation_log_loss_delta,contextual_lgbm_v1
lgbm_contextual,competition_category,copa_america_2024,0.0000000000,permutation_log_loss_delta,contextual_lgbm_v1
lgbm_contextual,home_rest_days,copa_america_2024,0.0021707737,permutation_log_loss_delta,contextual_lgbm_v1
lgbm_contextual,away_rest_days,copa_america_2024,0.0043953785,permutation_log_loss_delta,contextual_lgbm_v1
lgbm_contextual,rest_days_diff,copa_america_2024,-0.0013228360,permutation_log_loss_delta,contextual_lgbm_v1
lgbm_contextual,home_matches_last_7d,copa_america_2024,0.0000000000,permutation_log_loss_delta,contextual_lgbm_v1
lgbm_contextual,away_matches_last_7d,copa_america_2024,0.0000441758,permutation_log_loss_delta,contextual_lgbm_v1
lgbm_contextual,matches_last_7d_diff,copa_america_2024,0.0004166337,permutation_log_loss_delta,contextual_lgbm_v1
lgbm_contextual,home_matches_last_14d,copa_america_2024,0.0017672396,permutation_log_loss_delta,contextual_lgbm_v1
lgbm_contextual,away_matches_last_14d,copa_america_2024,-0.0002791218,permutation_log_loss_delta,contextual_lgbm_v1
lgbm_contextual,matches_last_14d_diff,copa_america_2024,-0.0013094532,permutation_log_loss_delta,contextual_lgbm_v1
lgbm_contextual,home_matches_last_30d,copa_america_2024,-0.0278814482,permutation_log_loss_delta,contextual_lgbm_v1
lgbm_contextual,away_matches_last_30d,copa_america_2024,0.0175554797,permutation_log_loss_delta,contextual_lgbm_v1
lgbm_contextual,matches_last_30d_diff,copa_america_2024,0.0017127041,permutation_log_loss_delta,contextual_lgbm_v1
lgbm_contextual,home_previous_match_penalty_shootout,copa_america_2024,0.0000000000,permutation_log_loss_delta,contextual_lgbm_v1
lgbm_contextual,away_previous_match_penalty_shootout,copa_america_2024,0.0000000000,permutation_log_loss_delta,contextual_lgbm_v1
lgbm_contextual,home_consecutive_matches_without_7d_rest,copa_america_2024,-0.0022677468,permutation_log_loss_delta,contextual_lgbm_v1
lgbm_contextual,away_consecutive_matches_without_7d_rest,copa_america_2024,-0.0007265411,permutation_log_loss_delta,contextual_lgbm_v1
lgbm_contextual,consecutive_matches_without_7d_rest_diff,copa_america_2024,0.0095287678,permutation_log_loss_delta,contextual_lgbm_v1
lgbm_contextual,home_tournament_match_number,copa_america_2024,-0.0001878782,permutation_log_loss_delta,contextual_lgbm_v1
lgbm_contextual,away_tournament_match_number,copa_america_2024,0.0079429999,permutation_log_loss_delta,contextual_lgbm_v1
lgbm_contextual,home_is_first_tournament_match,copa_america_2024,0.0000000000,permutation_log_loss_delta,contextual_lgbm_v1
lgbm_contextual,away_is_first_tournament_match,copa_america_2024,0.0000657594,permutation_log_loss_delta,contextual_lgbm_v1
